0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533
3.571512890457165,3.5690898737855923,3.5689799789175445,3.567113247862396,3.5672136734723923,3.5677633407877933,3.569077711389577,3.5680082316425716,3.567818323889713,3.5693384675642292,3.568692244710417,3.5684210606755373,3.573405980896662,3.5723442825587055,3.5734630460081718,3.575666386113087,3.577714150145879,3.5790508656385924,3.57933363764865,3.580857028288533,3.5854530904588877,3.5857815252739442,3.588500058350791,3.590495082413992,3.5936061114109052,3.59576935218931,3.5960740625130008,3.600230148299005,3.602319614050232,3.6042680062439842,3.6030556479696445,3.6045081818614406,3.607941065133474,3.61133705869498,3.6118598577976635,3.613697962938608,3.6153346190781193,3.6171366901986284,3.6170075779405186,3.6182739586379933,3.6187239748554547,3.6187198119660833,3.618409912670103,3.6189067104971926,3.6181627644179977,3.6184074602315386,3.6156484956454564,3.6090291234572347,3.6055489686612865,3.5982354600492146,3.588145684809878,3.575162949050122,3.5622477698573105,3.548537238854775,3.5287658743765284,3.5089186097305025,3.490753290865512,3.4717840140022154,3.4490506186243968,3.426026240072571,3.4077807639397135,3.385826554517807,3.3644290335864233,3.343053521483552,3.3232306542864185,3.3024691306070713,3.282070781987521,3.261640373076984,3.2471568435891287,3.2297432809063187,3.2121438403346745,3.1946599741003023,3.182194485652273,3.1667742473768814,3.1537744982257108,3.1405078590073527,3.1284444009546775,3.117219189797653,3.107569547218611,3.0987456211543387,3.0915488563702307,3.080390076346143,3.0721774381147555,3.066796816047344,3.0602137327630814,3.0567393889358554,3.05108797915547,3.0449354889997573,3.0433245156119804,3.0421972008375113,3.037917513249364,3.036643172867111,3.0370010496053697,3.0329521931363876,3.0320387867472993,3.031709035635175,3.034010620274885,3.0362748404944035,3.0375279411168754,3.0376394643705282,3.041834595311314,3.0454733403862373,3.0485592074258165,3.052024699591054,3.0578794457542258,3.062172450956904,3.0645272871558307,3.0691118352917584,3.0764853843671984,3.0823500002821604,3.086197875441562,3.0937417785907377,3.103307458855429,3.108229649666718,3.1173670875012385,3.1294031441679966,3.138342586009396,3.1470451537540347,3.1542613701254187,3.1618745950758522,3.1740135570461057,3.177498375395031,3.18659368113641,3.19440156531765,3.206982561994451,3.2152146698325756,3.2248143564149507,3.2198082650761095,3.2453500416133076,3.2526407318161406,3.2613305829526746,3.269957575033825,3.2792803360180978,3.2884793858320913,3.2978674137489667,3.3042939748515856,3.3174668043534297,3.3244399948191528,3.3320551838823165,3.340561386682251,3.3475689861149314,3.3585858758118072,3.36524242419229,3.371377222493172,3.3710126880284563,3.377504286973631,3.381921619610375,3.3979752743463267,3.405833857440302,3.4117236053857005,3.407373082160956,3.4059295477193827,3.4382503928086576,3.439220603249563,3.4356895584586753,3.452478763437443,3.4437657315238193,3.457781009365361,3.4603482858712624,3.461882769150722,3.4558053971731484,3.455879704617948,3.4694247953509567,3.4815125746847273,3.4864363648618415,3.4862617042806385,3.4856076949227996,3.4978852201705832,3.5052515130209527,3.501698195655073,3.506997670034983,3.512924657964389,3.5210919961614415,3.524591007655095,3.5258731969690893,3.531349217868474,3.5307255553010117,3.528849068098544,3.536193769999168,3.536284474190256,3.5369823700504526,3.5246815678733254,3.5318704151586777,3.5414061618736765,3.544725760616288,3.550700555424111,3.547264210922711,3.54876451955764,3.5537345389260127,3.5665881840079927,3.568864747947496,3.5665659724613237,3.5665100453804763,3.556345737605511,3.5725930145968996,3.5667309884785667,3.569403578661865,3.5696072706043287,3.571317176198542,3.5672510095804624,3.5691163048840595,3.5875225571899825,3.5866783144578562,3.591874241445102,3.5933568671992147,3.5951087429786535,3.5962635279317796,3.598688936356372,3.60351680708627,3.5894280891039765,3.592419525051274,3.5948610796347693,3.59112340022658,3.607708225335845,3.6110068765786494,3.6118104481366884,3.60639016673775,3.6088641961391694,3.607891537624277,3.601881026020494,3.6051999466376676,3.6047041814079597,3.6139967692977093,3.6247612495513506,3.6259462755905574,3.625826592837414,3.626359286983668,3.6272911641563312,3.6279598388601935,3.622601582260148,3.623827972185869,3.6130970282653534,3.6312777913031624,3.632635636686581,3.633318087353306,3.637352236402843,3.6389544147405273,3.640581455147219,3.640794819610021,3.6222882655161213,3.6274679443051534,3.635647910314797,3.6493365397093624,3.649813689485684,3.648914501154813,3.6530887017164715,3.6538159868720186,3.6547850841468255,3.656657337737242,3.6555448644515836,3.656663226837229,3.6525057419679507,3.6485512159054823,3.6518934794174447,3.660344300827363,3.659016800059496,3.6602739010942416,3.6616124632998686,3.6621941266290507,3.66262522013294,3.6545279602378797,3.6464944460127215,3.663708691363621,3.668034942837868,3.6694597755789324,3.6700250809101953,3.6711705187313237,3.6727540333392503,3.673476954913741,3.672516379290287,3.6699728725870187,3.6698708569663836,3.6693049465154894,3.666003976423956,3.671252550149478,3.674225934163173,3.6732882343193674,3.673836176538886,3.675739575081522,3.6720222819708797,3.6778360975195477,3.658241665671453,3.668684273049075,3.668851962262643,3.67164362738495,3.681300071274682,3.6816864202589534,3.6806895158538473,3.6743782774800025,3.6835842935737153,3.684452652166462,3.6836224191177154,3.685284409901803,3.6838105055545527,3.675545489289277,3.6895600521955076,3.683919141120917,3.6906540322498627,3.6890484522601463,3.690763366547791,3.6915751372828582,3.688913570683563,3.69285103688937,3.691612106555887,3.6921072975878246,3.698171165041896,3.7006424101739284,3.7005102809010766,3.703052253196251,3.7052220256748782,3.7103064445133542,3.7066904082859002,3.7039956702997534,3.7106961373482683,3.7113967625003665,3.709381760148946,3.7115065189995904,3.709279883346935,3.704811335902061,3.7095198765971986,3.694011919403704,3.697201152797934,3.7147876134811213,3.7168074743908335,3.7152470677392393,3.71957510913992,3.716854147971192,3.719604920712812,3.724734648082778,3.7241325311728,3.714419992501488,3.7178953143194056,3.7157246570478706,3.7124105140806662,3.6934537912603664,3.6783631872906755,3.6915348181657235,3.676201507972222,3.6819442072047615,3.6868237693700805,3.6992376470726023,3.7120612316704715,3.715631160776931,3.7238082507205297,3.718316349757284,3.7171944035918245,3.7193928781764902,3.7226351560091984,3.718069997386363,3.7178037916255406,3.701075268506494,3.7038402713378433,3.703868599511845,3.70750125996591,3.708086096394841,3.7095910266977277,3.715937670708334,3.7191027362499995,3.710298639098112,3.706956454384662,3.7172349196486367,3.7130803298293658,3.710921990068001,3.712490696640873,3.7297484511765933,3.733061391234568,3.7324019156878308,3.7134135067246348,3.7114483004217242,3.7080912514550266,3.70950862734127,3.7168487797089944,3.701439887195767,3.7225096501587296,3.719441328840049,3.719152140341881,3.712827840242165,3.7170206012820524,3.7339804024216523,3.7508242409306742,3.7497360098148156,3.7486678700617286,3.7455172737934905,3.746090462987013,3.7457485308465603,3.7456333479365074,3.742174125873016,3.7435233753968262,3.750912005277778,3.724052190652557,3.707457670396826,3.708394777380952,3.7014055700000004,3.707919877857142,3.7031952276984126,3.7114045285714283,3.7178860611111113,3.7140091626984124,3.710023464814815,3.7196939404761906,3.7244170350264545,3.7223703177777785,3.7221238967724863,3.72296562978836,3.548054584285714,3.550055264910714,3.5521666714285716,3.5484681173214287,3.6582287935374147,3.659927215986395,3.625387984013605,3.6279124293197276,4.118646803571429,4.124944539285714,4.151284126388889,4.150897391666668,4.153704363888889,4.154627422222222,4.165124,4.155709094444444,4.148876252777778,4.148144375,4.151984961111111,4.149050619444444,4.148173194444444,4.154033747222222,4.154956705555556,4.382601583333333,4.373645883333333,4.3624646,4.35549107,4.114554099999999,4.12156445,4.009880016666667,4.006983,3.996813683333334,4.0029574666666665,3.994961116666667,4.008567516666667,4.01262205,4.009139133333334,4.014162416666667,3.996043033333333,4.0020869333333335,4.013799366666667,4.0111049,4.000383866666667,3.9999541499999993,4.004065000000001,3.9970262000000005,4.0042695,4.021026466666666,4.0320639,4.0078876,4.0211730333333335,4.0174463,3.9262857,3.93419855,3.94394035,3.9204196,3.9275744999999995,3.94188515,3.9226929,3.91192075,3.93227425,3.9460626999999997,3.92727395,3.94932,3.9492534999999998,3.94118265,4.1529827,4.1541204,4.163525,4.136498,4.126745,4.1340103,4.1371555,4.092021,4.115684,4.129786,4.1287723,4.1274204,4.1337366,4.130746,4.134945,4.1381125,4.1196685,4.123782,4.1254897,4.135709,4.127514,4.123724,4.1415577,4.122141,4.1202836,4.10347,4.125321,4.1276717,4.125914,4.114574,4.1122313,4.164486,4.13076,4.160555,4.17544,4.185103,4.1468997,4.1573176,4.1609597,4.202816,4.18822,4.1979833,4.1794744,4.13376,4.169359,4.1996164,4.200556,4.204453,4.20794,4.1661158,4.210278,4.2020264,4.206478,4.208862,4.186207,4.217965,4.229898,4.22527,4.2150044,4.2136197,4.2329783,4.254148,4.212457,4.256087
