image_name,response_key,response_time,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438,t439,t440,t441,t442,t443,t444,t445,t446,t447,t448,t449,t450,t451,t452,t453,t454,t455,t456,t457,t458,t459,t460,t461,t462,t463,t464,t465,t466,t467,t468,t469,t470,t471,t472,t473,t474,t475
FS/92.png,left,0.2251736000034725,5.0339007,5.0772953,5.0831714,5.076921,5.060408,5.063185,5.090275,5.0752063,5.077159,5.065828,5.075802,5.1009874,5.0554023,5.0897045,5.096765,5.0924034,5.0761843,5.0777206,5.0743766,5.0722413,5.077798,5.0671225,5.0911636,5.105749,5.1106353,5.0730205,5.094665,5.0963373,5.086299,5.100809,5.1069827,5.0855465,5.097749,5.136411,5.116306,5.103069,5.112162,5.108997,5.0953336,5.0945477,5.123182,5.118841,5.119209,5.1162176,5.126544,5.1186805,5.126812,5.104933,5.117178,5.13116,5.1227827,5.125282,5.1071467,5.129976,5.1142097,5.108378,5.0869,5.085459,5.0971785,5.0807195,5.0859613,5.075069,5.0576835,5.024938,5.03496,4.988251,4.9859557,4.968112,4.9397993,4.9306817,4.9324465,4.9176917,4.912127,4.9132514,4.9093614,4.8852386,4.9171576,4.8982644,4.9088054,4.8812475,4.8786387,4.8670974,4.8800125,4.837273,4.8639035,4.8381004,4.8646517,4.8531837,4.8662877,4.848575,4.8401127,4.852664,4.8548036,4.8961487,4.8649907,4.88829,4.8867173,4.8775578,4.8749166,4.8946786,4.895606,4.909638,4.888658,4.888975,4.915101,4.8895383,4.9047813,4.9330482,4.9017897,4.9258566,4.923853,4.905231,4.9285445,4.939948,4.9304605,4.938676,4.9519897,4.958745,4.962543,4.961958,4.966736,4.9754004,4.964981,5.003499,4.9951916,5.0122547,4.997037,4.99717,5.0104103,5.00892,5.019512,5.0212235,4.9982233,4.965872,4.9500346,4.94364,4.9152803,4.884314,4.834874,4.8066096,4.756045,4.736734,4.7015553,4.6549993,4.595863,4.594278,4.5504704,4.508652,4.4419036,4.405003,4.363865,4.32977,4.3176756,4.2841043,4.270093,4.219614,4.1597824,4.1434765,4.1410055,4.1078973,4.1098657,4.07839,4.045481,4.0407624,4.0311365,4.0187016,4.007553,3.978436,3.9742076,3.9692886,3.978949,3.9448261,3.9356897,3.934383,3.9097033,3.9021544,3.9045289,3.898307,3.9099064,3.8964937,3.8859606,3.8828523,3.9058197,3.9012969,3.8914866,3.8924036,3.8867233,3.8997045,3.8931277,3.9167995,3.9177372,3.9240792,3.9254446,3.9857965,3.975849,3.9757288,3.9495113,3.9732988,3.9816759,3.969577,4.0101027,3.9849262,3.9862826,4.0294647,3.9900453,4.234742,4.1769934,4.0811167,4.0565395,4.0981836,4.4934983,4.3243413,4.241854,4.272068,4.3191347,4.289957,4.363224,4.376436,4.394932,4.3788543,4.442825,4.455044,4.44275,4.474448,4.471343,4.5272646,4.532997,4.5586305,4.570202,4.5682144,4.565032,4.581877,4.581699,4.5719647,4.5874486,4.6053,4.6314545,4.659462,4.6873527,4.70464,4.7286625,4.7200375,4.723495,4.76691,4.755108,4.780388,4.804178,4.807971,4.825379,4.8413215,4.860433,4.882538,4.8591714,4.8902116,4.8991923,4.896078,4.9487853,4.9631963,4.96956,5.018215,4.9831786,5.005464,5.0233293,5.0295453,5.0248504,5.0224304,5.046112,5.0536456,5.066768,5.098789,5.0892825,5.1251245,5.1229105,5.1194324,5.1072664,5.1285176,5.1465874,5.150215,5.1346655,5.1487055,5.140634,5.1278596,5.152192,5.150219,5.16937,5.1509285,5.168671,5.1670995,5.1907773,5.212204,5.229499,5.216052,5.2058196,5.2097993,5.216978,5.209391,5.2353835,5.2422595,5.258944,5.210805,5.262479,5.244291,5.2441,5.2377405,5.218822,5.231052,5.2454143,5.2390437,5.2324386,5.2391024,5.221173,5.2514973,5.2432117,5.255225,5.2478385,5.243388,5.244578,5.226435,5.257053,5.2528563,5.2395887,5.2386827,5.2313504,5.2137184,5.244866,5.217518,5.2266483,5.2131295,5.23231,5.208847,5.204843,5.214994,5.2051544,5.2020636,5.2050676,5.191643,5.196682,5.217458,5.200308,5.195242,5.2039003,5.2053,5.1975646,5.186892,5.1881833,5.196107,5.2006655,5.199568,5.1849017,5.1974926,5.195408,5.17794,5.1712475,5.1899357,5.199382,5.192435,5.183224,5.1978908,5.1776905,5.177082,5.1879473,5.1870914,5.1759734,5.1686277,5.1777334,5.1884255,5.1677814,5.1852794,5.180583,5.1687837,5.182796,5.1884193,5.1751413,5.172398,5.1797194,5.177778,5.189168,5.195134,5.1738787,5.1805105,5.1727753,5.167196,5.1869445,5.171348,5.1739893,5.1725807,5.1806226,5.1918025,5.1893744,5.178889,5.176901,5.16821,5.179712,5.1868076,5.1653075,5.16246,5.1731954,5.1709094,5.1684904,5.1745377,5.1726494,5.1556735,5.165466,5.188739,5.165025,5.185221,5.168937,5.1758766,5.1750374,5.1984887,5.1947107,5.1745996,5.1809726,5.176868,5.17727,5.182849,5.176014,5.185136,5.1815624,5.1774163,5.190843,5.1735673,5.196642,5.188861,5.185227,5.1694508,5.153186,5.1778955,5.1524467,5.1625814,5.1488733,5.145089,5.1495943,5.150343,5.1523056,5.166752,5.15323,5.160383,5.151244,5.1640997,5.17492,5.1704392,5.138835,5.153277,5.19976,5.166021,5.169026,5.170018,,,,,,,,,,,,,,,,,,,,,,,,,,,t4
FS/52.png,left,0.1895407999982126,5.108825,5.09116,5.120078,5.1124444,5.08978,5.135591,5.126235,5.1242747,5.1307297,5.135036,5.1305165,5.1309094,5.128379,5.1373725,5.1597185,5.131676,5.1381674,5.135582,5.14267,5.1495433,5.1501856,5.1467648,5.158065,5.1457725,5.1499743,5.155173,5.144081,5.157954,5.149657,5.1489058,5.160811,5.156782,5.155506,5.1486893,5.167445,5.1628413,5.1580935,5.176476,5.1671953,5.1643205,5.1565237,5.1687465,5.166349,5.1599865,5.1566887,5.152708,5.1509914,5.1663604,5.170216,5.1844177,5.1859365,5.1889477,5.201691,5.2042966,5.2035284,5.196852,5.2037864,5.1945806,5.1952906,5.183638,5.191074,5.1337934,5.137017,5.140569,5.1432667,5.1084995,5.1182833,5.108531,5.102168,5.109571,5.0906453,5.060098,5.074259,5.060098,5.058769,5.0503283,5.03005,5.048849,5.048966,5.05036,5.054596,5.0381517,5.0397615,5.056696,5.024491,5.0497575,5.036991,5.055389,5.0472,5.043871,5.038771,5.0443816,5.046187,5.034325,5.0418105,5.037853,5.0404935,5.0391097,5.0426583,5.0490294,5.051616,5.040873,5.0437207,5.041234,5.05113,5.0511746,5.0719686,5.0593324,5.0716653,5.0568056,5.0486608,5.057189,5.076386,5.0738287,5.0744557,5.101612,5.1131287,5.0914254,5.097047,5.12288,5.1159277,5.099989,5.1128745,5.1294894,5.122395,5.1166816,5.1193037,5.118575,5.1398077,5.14361,5.150138,5.1394258,5.133506,5.1598725,5.1453433,5.1340437,5.102977,5.0762124,5.064779,5.047774,5.012785,4.9876795,4.9293933,4.8523674,4.823435,4.8076043,4.774421,4.7351346,4.692761,4.643627,4.6020417,4.5501056,4.521652,4.4903812,4.4256325,4.4201145,4.3717203,4.3032265,4.2959247,4.23716,4.2359195,4.2104044,4.154718,4.1665125,4.1537266,4.14732,4.150557,4.0900593,4.065979,4.048689,4.005692,4.032617,3.9689703,3.9795399,3.962297,3.952121,3.9508584,3.9539375,3.9622731,3.9547145,3.9455042,3.9346836,3.9459221,3.9434373,3.926234,3.9311094,3.914741,3.9458625,3.9492273,3.9332707,3.9439642,3.9297924,3.9411137,3.9613147,3.968267,3.9920053,3.9484143,3.993941,3.9980605,4.009952,4.014501,3.9981298,4.037017,4.045713,4.0666337,4.0791583,4.094876,4.1040106,4.1189175,4.1406446,4.1477385,4.158842,4.16549,4.176355,4.1872225,4.228438,4.220584,4.2310324,4.295159,4.3004303,4.3058114,4.3174148,4.3265157,4.325638,4.369457,4.36735,4.4126277,4.436534,4.4448233,4.458277,4.45685,4.4878764,4.5219584,4.5190015,4.515453,4.5317926,4.5646734,4.577087,4.591122,4.6353946,4.637805,4.6357265,4.66335,4.6544476,4.678951,4.6852455,4.7090592,4.7291684,4.725747,4.746886,4.7443085,4.775776,4.7876463,4.780827,4.8026366,4.7980976,4.8025985,4.799408,4.8100286,4.8244863,4.826603,4.839942,4.8545475,4.8777165,4.8620415,4.850892,4.873998,4.904133,4.894413,4.920358,4.9186783,4.9505033,4.950426,4.9532275,4.9555235,4.9702497,4.9569616,4.9724813,4.9873853,4.9889565,5.0016613,5.009155,4.9949737,5.0340314,5.019467,5.029994,5.0413976,5.0297565,5.040574,5.034036,5.0405297,5.022575,5.034098,5.0282865,5.063266,5.035968,5.045381,5.038083,5.0504026,5.0512705,5.0630245,5.0748806,5.048464,5.0435853,5.036471,5.0553885,5.0613503,5.0611644,5.0616336,5.052621,5.0671787,5.061314,5.072432,5.0597057,5.0517297,5.0569925,5.0829854,5.096856,5.0869327,5.0771623,5.0597615,5.05842,5.053081,5.0476623,5.06687,5.0837135,5.083787,5.061289,5.0680923,5.058024,5.052937,5.0615897,5.058006,5.107739,5.076564,5.089184,5.0975223,5.1094537,5.0907927,5.102816,5.0908113,5.093011,5.063987,5.0726066,5.0906944,5.09082,5.073038,5.1255164,5.0694294,5.047229,5.114615,5.080441,5.091947,5.082747,5.09456,5.0985203,5.0927525,5.0958433,5.114291,5.12029,5.095863,5.1030536,5.077798,5.0878086,5.110456,5.1028805,5.0928974,5.0823374,5.0861316,5.1018295,5.1100693,5.108522,5.093672,5.116883,5.124634,5.119328,5.135631,5.1400146,5.137647,5.1564302,5.1484394,5.1641107,5.1426744,5.1605163,5.1547356,5.1318545,5.166162,5.175844,5.154247,5.1668363,5.143205,5.1735377,5.178827,5.168388,5.169989,5.1745915,5.1740294,5.159709,5.165362,5.178579,5.181764,5.1908526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t6
FS/52.png,left,0.1994499999855179,5.2731466,5.270005,5.2643385,5.2763586,5.2644267,5.2676425,5.268145,5.258868,5.2642403,5.267394,5.2658043,5.272225,5.312769,5.2737007,5.2480946,5.2633576,5.2432013,5.241477,5.266828,5.240505,5.234488,5.2456,5.229989,5.229574,5.242481,5.25844,5.2469583,5.245418,5.241366,5.2388744,5.2530084,5.2445116,5.2430353,5.240092,5.241564,5.2517376,5.2503214,5.242806,5.2517395,5.261037,5.2483096,5.259309,5.2778344,5.2518086,5.25423,5.256767,5.267074,5.2682376,5.2753496,5.2718177,5.302176,5.2745323,5.259705,5.2798505,5.2988014,5.271957,5.2591734,5.2534075,5.2646565,5.2541203,5.251441,5.249616,5.245205,5.247985,5.251734,5.2375364,5.2324495,5.2218633,5.223389,5.20658,5.1867805,5.177179,5.172618,5.160577,5.116805,5.1362543,5.0767307,5.10359,5.079622,5.057925,5.0410447,5.031195,5.0393405,5.044073,5.0381975,5.0389156,5.0351744,5.0295997,5.0371,5.051246,5.0338073,5.0383177,5.029001,5.050282,5.0507255,5.046779,5.0378633,5.037916,5.0333643,5.038712,5.047758,5.031386,5.037364,5.036553,5.0453615,5.047607,5.0616026,5.0734463,5.09038,5.1041846,5.0579658,5.083875,5.1022177,5.10441,5.134157,5.119878,5.132309,5.1611395,5.170782,5.1857553,5.191718,5.185079,5.204182,5.2104583,5.2163773,5.209757,5.2274237,5.208567,5.2250333,5.2164483,5.2211933,5.2432528,5.2495146,5.238643,5.232814,5.218726,5.2051444,5.1942997,5.192829,5.1556625,5.1178913,5.0754647,5.0393257,5.0079384,4.9974785,4.964262,4.927235,4.902458,4.876078,4.8300524,4.802472,4.746394,4.7381253,4.700049,4.674305,4.653638,4.616012,4.576765,4.5864496,4.54757,4.5015545,4.477773,4.458352,4.4432645,4.4313083,4.414129,4.411718,4.392863,4.3708825,4.3882284,4.354295,4.340669,4.3089542,4.334232,4.291935,4.279364,4.281748,4.310841,4.283963,4.2642493,4.268938,4.2699256,4.3009486,4.3030596,4.2796106,4.2960114,4.3082466,4.280568,4.2887836,4.280464,4.2897906,4.2923703,4.299382,4.281058,4.335991,4.3066554,4.374169,4.378216,4.3587017,4.370465,4.3809347,4.4108067,4.3982396,4.4126077,4.40109,4.3951416,4.445594,4.459573,4.478018,4.493219,4.511868,4.5168633,4.5308766,4.5538235,4.562717,4.551552,4.556225,4.5872064,4.606089,4.6097183,4.612589,4.6596,4.6690717,4.6740217,4.7002835,4.7195644,4.7180967,4.73232,4.753031,4.7644167,4.7824335,4.77573,4.80446,4.8556767,4.818951,4.8505177,4.8524694,4.883111,4.897016,4.898556,4.887033,4.9327803,4.926212,4.935191,4.9583926,4.9585876,4.9451914,4.998948,4.9995155,5.0174284,5.0117946,5.0280805,5.0238056,5.0431724,5.034614,5.0608745,5.041284,5.04846,5.105672,5.0934,5.082135,5.1057115,5.1090765,5.1175284,5.117813,5.1389713,5.1256323,5.14135,5.1374254,5.1156387,5.157224,5.147852,5.1515474,5.175862,5.164795,5.146737,5.1817045,5.167392,5.144864,5.18302,5.199715,5.186345,5.1828837,5.209267,5.1639028,5.1846128,5.192576,5.184529,5.1958723,5.1845345,5.196209,5.2087274,5.187536,5.197428,5.1765428,5.197729,5.202811,5.190697,5.208334,5.1860566,5.1857953,5.187637,5.1892023,5.188983,5.184744,5.194195,5.1875234,5.186071,5.1892138,5.189317,5.182906,5.171765,5.200653,5.1737933,5.1903734,5.179091,5.170619,5.175969,5.1668167,5.189765,5.171113,5.16513,5.1789045,5.1733637,5.168924,5.188423,5.183968,5.198493,5.1821976,5.186915,5.1830463,5.1821027,5.1937556,5.1874714,5.191655,5.195046,5.194457,5.199076,5.18533,5.1906924,5.1897497,5.1980166,5.1998672,5.175377,5.15449,5.1810584,5.188416,5.185492,5.19563,5.209104,5.1682906,5.185222,5.1962366,5.1676307,5.1905966,5.1950274,5.1783085,5.1699095,5.211137,5.1936054,5.2009954,5.205013,5.202697,5.214581,5.2236557,5.1900826,5.201583,5.2114425,5.197334,5.213134,5.208757,5.2207117,5.207187,5.1967325,5.202928,5.196777,5.18399,5.189358,5.2081575,5.2102666,5.1968656,5.204207,5.1986666,5.193841,5.19642,5.1938705,5.200368,5.2043552,5.2023926,5.1957374,5.204099,5.194552,5.2255015,5.2073092,5.195114,5.206043,5.2245135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t30
FS/52.png,right,0.1993213999958243,4.903965,4.9005885,4.9132423,4.9368787,4.93636,4.9457746,4.94403,4.9574547,4.957078,4.957144,4.9824924,4.954127,4.9663844,4.9634895,4.957218,4.968572,4.9632983,4.971247,4.9769077,4.963743,4.9581623,4.9614987,4.9596705,4.9698615,4.9658213,4.972619,5.0005236,4.9646826,4.972235,4.9875827,4.9857097,4.9916744,4.984911,4.9947367,4.9978976,5.002082,4.99719,5.0098214,5.0309367,5.0169635,4.9967484,5.0318832,5.0224304,5.0128617,5.015792,5.057696,5.032023,5.041318,5.0333357,5.057968,5.0152483,5.0192475,5.053956,5.0262527,5.03501,5.027228,5.0134616,5.0413113,5.0158024,5.035213,5.018602,4.9974823,5.011426,4.980723,4.9984565,4.9890046,4.9756403,4.9501314,4.964912,4.9373302,4.938938,4.9098206,4.889485,4.895431,4.8925314,4.8897676,4.8727927,4.896972,4.8846135,4.877521,4.891434,4.8891726,4.894186,4.8657103,4.8669558,4.892487,4.8789344,4.8837576,4.877965,4.891113,4.875302,4.88233,4.875563,4.8871856,4.89991,4.8961725,4.8795347,4.8874664,4.885707,4.8814006,4.8847218,4.8898726,4.892594,4.8961873,4.9054813,4.896997,4.906477,4.9085665,4.9539223,4.932725,4.968337,4.920968,4.9547906,4.967791,4.9536138,4.982408,4.9854794,5.0099826,4.99736,5.0071354,4.987638,4.9973087,4.99852,5.0282273,5.028435,5.028135,5.0411687,5.0499063,5.0504074,5.0661545,5.0646515,5.0651307,5.053955,5.0340476,5.0386195,5.056313,5.0404215,5.0219626,4.992195,4.967559,4.926602,4.9128895,4.8781376,4.843277,4.813391,4.777382,4.766689,4.73287,4.6981835,4.6187816,4.6047654,4.568582,4.5376797,4.5254536,4.459334,4.4413085,4.4306593,4.3795404,4.3648195,4.33098,4.3103585,4.318683,4.2831397,4.2630405,4.2561927,4.2319007,4.2254777,4.193607,4.2011566,4.194648,4.1706767,4.1720715,4.1471553,4.1654596,4.1440344,4.118055,4.1319275,4.1329126,4.1370883,4.124693,4.1366177,4.127702,4.121489,4.1345315,4.1253166,4.1362696,4.146596,4.153659,4.1389165,4.150834,4.1476192,4.166017,4.1723332,4.1780496,4.176995,4.1840777,4.1700706,4.1848493,4.1924367,4.2233415,4.211133,4.221187,4.2236853,4.2458243,4.269248,4.2841973,4.3076334,4.327342,4.333621,4.361309,4.357719,4.380437,4.390696,4.3790517,4.427266,4.4453015,4.4487486,4.4699664,4.489174,4.4634914,4.4899273,4.4982595,4.4911065,4.5246882,4.5450172,4.533841,4.5695996,4.571126,4.597156,4.643062,4.6437016,4.67059,4.67721,4.660908,4.6676455,4.687662,4.6715713,4.6941032,4.7065024,4.7296343,4.7353063,4.777277,4.7855434,4.794121,4.794988,4.8115916,4.817643,4.847359,4.84141,4.8523192,4.849649,4.862653,4.860299,4.887733,4.8923903,4.8930664,4.9090414,4.900854,4.9130163,4.9311376,4.9497485,4.960721,4.943953,4.9521146,4.9559445,4.968837,4.9751506,4.9828777,5.0093465,5.003233,5.024098,5.015506,5.0344343,5.021246,5.0188684,5.011199,5.0234127,5.0232115,5.0171776,5.036491,5.0289736,5.02735,5.0530806,5.025116,5.0379057,5.0164795,5.028685,5.0630183,5.064962,5.052808,5.0643234,5.026415,5.0618505,5.047799,5.075213,5.0487494,5.060367,5.0351787,5.0425167,5.066398,5.037208,5.023825,5.0205426,5.0259786,4.97236,4.9983745,5.004775,5.0048175,5.011601,5.0017934,4.986394,4.993786,4.9996943,4.9547157,5.0016356,4.996728,4.985953,4.9835773,4.9838514,5.0001607,4.9702973,4.958413,4.942428,4.96045,4.963324,4.9542637,4.94238,4.9448624,4.9551353,4.943327,4.940521,4.945581,4.9319916,4.963081,4.9397235,4.932349,4.9394107,4.931022,4.922135,4.9285603,4.933952,4.932562,4.918164,4.912351,4.907254,4.8847356,4.906856,4.890088,4.9185476,4.8987765,4.929999,4.878674,4.8913317,4.8971877,4.8947606,4.893649,4.86147,4.8751764,4.9012446,4.8729353,4.881626,4.872701,4.88826,4.8662667,4.876846,4.886835,4.8841267,4.877941,4.870345,4.9161615,4.871837,4.878545,4.869301,4.8700423,4.874113,4.871281,4.86261,4.902773,4.869001,4.8999925,4.875907,4.874945,4.884885,4.8839073,4.89466,4.9216366,4.8835435,4.9250665,4.9364896,4.9130588,4.918455,4.9381495,4.921747,4.9242854,4.9444737,4.9679556,4.9461007,4.956895,4.953827,4.9546857,4.9657173,4.9486322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t90
FS/902.png,left,0.220264200004749,5.231879,5.2458186,5.224677,5.232933,5.240646,5.250517,5.2531853,5.225634,5.2458315,5.283473,5.2477612,5.247269,5.2496653,5.234221,5.2665777,5.2383337,5.257057,5.264426,5.272563,5.2549853,5.256903,5.26796,5.271964,5.2576227,5.2357287,5.260543,5.2662334,5.2812896,5.279047,5.2829857,5.28993,5.307625,5.289013,5.2840843,5.2844872,5.29948,5.293225,5.300563,5.3140273,5.3040514,5.314492,5.3235445,5.3166857,5.3150167,5.3365703,5.326229,5.331532,5.336953,5.3194513,5.3415027,5.344,5.355429,5.3486643,5.3450794,5.3381977,5.3584776,5.3292136,5.3497615,5.339759,5.365799,5.37111,5.342901,5.355396,5.3677354,5.349935,5.3421855,5.3553762,5.347561,5.328091,5.346853,5.337596,5.34377,5.355641,5.340534,5.324911,5.3328543,5.3101664,5.345442,5.32459,5.302167,5.3249865,5.3106737,5.3183675,5.3136683,5.2956815,5.3101683,5.2878385,5.3034663,5.2726455,5.277099,5.302322,5.2798915,5.278805,5.289523,5.2697854,5.2825136,5.2667994,5.269997,5.2567544,5.2699494,5.2551594,5.266337,5.267377,5.277853,5.25857,5.2661076,5.274778,5.237348,5.2600126,5.258421,5.254918,5.2392592,5.2551956,5.261289,5.2477846,5.245381,5.2525907,5.268497,5.243445,5.2422423,5.245149,5.254442,5.243867,5.247355,5.2438745,5.2597847,5.2399497,5.241015,5.2275934,5.2408166,5.2545996,5.2304,5.224665,5.2313304,5.228332,5.217827,5.173088,5.1317735,5.1299577,5.0970855,5.058765,5.0227704,4.9845123,4.9434366,4.9113083,4.8802915,4.8284993,4.7647066,4.745475,4.7390623,4.718588,4.651803,4.5859814,4.595586,4.564146,4.5119762,4.513305,4.4751973,4.478745,4.3967423,4.391576,4.3448453,4.3194313,4.302248,4.3347583,4.2709713,4.2970033,4.2520165,4.2495675,4.248048,4.236009,4.1926007,4.2253394,4.209251,4.181134,4.182854,4.2013063,4.1534896,4.172115,4.136235,4.1502194,4.1388664,4.1412683,4.106682,4.1612844,4.130903,4.143963,4.157266,4.17146,4.1088166,4.1754,4.148958,4.1533623,4.155959,4.1823163,4.1727095,4.1754384,4.1750693,4.188665,4.200837,4.226925,4.2108784,4.245736,4.258648,4.2635455,4.257157,4.264867,4.2624006,4.2688627,4.3236275,4.314921,4.3760395,4.3808413,4.394077,4.4186482,4.4386196,4.449665,4.464813,4.4617867,4.485157,4.4690804,4.469385,4.4804373,4.50725,4.5522785,4.5717044,4.5898924,4.6029024,4.5971684,4.652767,4.652539,4.661052,4.688151,4.686776,4.702889,4.69794,4.709987,4.7322106,4.7358975,4.782363,4.770482,4.7748175,4.7826214,4.810371,4.804963,4.8265533,4.8196797,4.832249,4.8463717,4.858831,4.8602333,4.8526545,4.874082,4.890328,4.9081264,4.9224324,4.940145,4.9327016,4.928492,4.9440393,4.9561644,4.9641657,4.99362,5.020836,5.0226374,5.0090003,5.0327716,5.0477395,5.05402,5.0314665,5.0600276,5.05121,5.0491285,5.053317,5.0601788,5.0686107,5.067509,5.1056895,5.0810785,5.060701,5.0807185,5.093413,5.1038604,5.0934463,5.107544,5.1161795,5.1069727,5.105767,5.1063,5.130968,5.123189,5.119445,5.11785,5.137649,5.130657,5.1675677,5.1284766,5.1574574,5.166984,5.164208,5.1688786,5.1714444,5.168535,5.166592,5.1638165,5.1839547,5.17505,5.1940985,5.1796303,5.169749,5.173793,5.1622505,5.183165,5.177228,5.1817317,5.185088,5.155688,5.1735272,5.1929765,5.1786413,5.185516,5.2023697,5.1682034,5.1880608,5.1958933,5.181715,5.1843095,5.181179,5.1727014,5.188546,5.1657844,5.178505,5.176336,5.186192,5.1913314,5.186726,5.18466,5.1514187,5.193106,5.1622934,5.16934,5.167557,5.1578293,5.161406,5.1654344,5.1752415,5.1562595,5.1459064,5.131218,5.1575174,5.162397,5.164837,5.167284,5.1675005,5.1833034,5.162391,5.1619773,5.171446,5.1672707,5.1881423,5.182736,5.178396,5.1845527,5.2000074,5.2032185,5.193186,5.1994014,5.1870804,5.1944456,5.180892,5.212959,5.2033267,5.198144,5.1781554,5.1755676,5.194348,5.20527,5.204494,5.2143106,5.2078114,5.195014,5.197318,5.205828,5.225554,5.2058616,5.218116,5.188725,5.208672,5.196935,5.2274976,5.2146754,5.1694145,5.2116947,5.19736,5.199826,5.2167096,5.1911416,5.2028246,5.212124,5.219923,5.205301,5.2174067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t10
